Epoch,X,Y_Label,W,b,net,fnet,dw,dz,db
27,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0109, 0.0086, 0.0019,-0.0008, 0.0019, 0.0196,-0.0119, 0.0081,-0.0221,
   0.0057]]","[ 32.0165, -7.6221, -5.7898, -2.3489,-22.3659, 10.9992,  0.3239,  1.8698,
   1.0643, -8.2117]","[1.0000e+00,6.0976e-18,3.8101e-17,1.1893e-15,2.4100e-24,7.4526e-10,
 1.7223e-14,8.0804e-14,3.6112e-14,3.3816e-18]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-7.4539e-10, 6.0976e-18, 3.8101e-17, 1.1893e-15, 2.4100e-24, 7.4526e-10,
  1.7223e-14, 8.0804e-14, 3.6112e-14, 3.3816e-18]","[[ 0.0009, 0.0004,-0.0004,-0.0006, 0.0004,-0.0021, 0.0015,-0.0016, 0.0019,
  -0.0005]]"
28,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.011 , 0.0086, 0.0019,-0.0008, 0.0019, 0.02  ,-0.0121, 0.0082,-0.0223,
   0.0057]]","[ 31.9478, -7.627 , -5.8369, -2.2136,-22.3279, 10.6834,  0.4005,  1.8487,
   1.127 , -8.0668]","[1.0000e+00,6.4994e-18,3.8935e-17,1.4585e-15,2.6815e-24,5.8212e-10,
 1.9916e-14,8.4752e-14,4.1180e-14,4.1869e-18]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-5.8227e-10, 6.4994e-18, 3.8935e-17, 1.4585e-15, 2.6815e-24, 5.8212e-10,
  1.9916e-14, 8.4752e-14, 4.1180e-14, 4.1869e-18]","[[ 0.001 , 0.0003,-0.0008, 0.0006, 0.0004,-0.004 , 0.0019,-0.0015, 0.0025,
  -0.0005]]"
29,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0111, 0.0085, 0.002 ,-0.0008, 0.0018, 0.0202,-0.0123, 0.0084,-0.0225,
   0.0057]]","[ 31.8468, -7.6257, -5.829 , -2.2733,-22.2802, 10.7292,  0.3856,  1.827 ,
   1.0776, -7.9226]","[1.0000e+00,7.2000e-18,4.3411e-17,1.5200e-15,3.1112e-24,6.7413e-10,
 2.1705e-14,9.1745e-14,4.3362e-14,5.3502e-18]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-6.7429e-10, 7.2000e-18, 4.3411e-17, 1.5200e-15, 3.1112e-24, 6.7413e-10,
  2.1705e-14, 9.1745e-14, 4.3362e-14, 5.3502e-18]","[[ 0.0009, 0.0004,-0.0004,-0.0005, 0.0003,-0.0021, 0.0014,-0.0015, 0.0019,
  -0.0004]]"
30,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0112, 0.0085, 0.0021,-0.0008, 0.0018, 0.0206,-0.0124, 0.0085,-0.0228,
   0.0058]]","[ 31.7821, -7.6319, -5.8652, -2.1572,-22.2325, 10.4491,  0.4472,  1.8107,
   1.1364, -7.8033]","[1.0000e+00,7.6328e-18,4.4665e-17,1.8210e-15,3.4812e-24,5.4348e-10,
 2.4626e-14,9.6287e-14,4.9060e-14,6.4311e-18]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-5.4366e-10, 7.6328e-18, 4.4665e-17, 1.8210e-15, 3.4812e-24, 5.4348e-10,
  2.4626e-14, 9.6287e-14, 4.9060e-14, 6.4311e-18]","[[ 0.001 , 0.0003,-0.0007, 0.0005, 0.0003,-0.0038, 0.0018,-0.0014, 0.0025,
  -0.0005]]"
31,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0113, 0.0085, 0.0021,-0.0008, 0.0018, 0.0208,-0.0126, 0.0086,-0.023 ,
   0.0058]]","[ 31.6969, -7.6317, -5.8553, -2.2094,-22.1807, 10.4862,  0.4316,  1.7938,
   1.0901, -7.6862]","[1.0000e+00,8.3136e-18,4.9123e-17,1.8823e-15,3.9928e-24,6.1422e-10,
 2.6403e-14,1.0309e-13,5.1007e-14,7.8730e-18]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-6.1440e-10, 8.3136e-18, 4.9123e-17, 1.8823e-15, 3.9928e-24, 6.1422e-10,
  2.6403e-14, 1.0309e-13, 5.1007e-14, 7.8730e-18]","[[ 0.0009, 0.0003,-0.0005,-0.0005, 0.0003,-0.0021, 0.0014,-0.0014, 0.0019,
  -0.0003]]"
32,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0114, 0.0084, 0.0022,-0.0008, 0.0017, 0.0212,-0.0127, 0.0088,-0.0232,
   0.0059]]","[ 31.6386, -7.6395, -5.8799, -2.107 ,-22.1288, 10.2346,  0.4827,  1.7827,
   1.1499, -7.5981]","[1.0000e+00,8.7448e-18,5.0808e-17,2.2104e-15,4.4578e-24,5.0624e-10,
 2.9455e-14,1.0808e-13,5.7400e-14,9.1141e-18]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-5.0643e-10, 8.7448e-18, 5.0808e-17, 2.2104e-15, 4.4578e-24, 5.0624e-10,
  2.9455e-14, 1.0808e-13, 5.7400e-14, 9.1141e-18]","[[ 0.001 , 0.0003,-0.0007, 0.0004, 0.0002,-0.0036, 0.0016,-0.0013, 0.0025,
  -0.0004]]"
33,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0115, 0.0084, 0.0022,-0.0008, 0.0017, 0.0214,-0.0129, 0.0089,-0.0234,
   0.0059]]","[ 31.5678, -7.64  , -5.8656, -2.1511,-22.0767, 10.2676,  0.4672,  1.7718,
   1.1048, -7.5105]","[1.0000e+00,9.3815e-18,5.5317e-17,2.2703e-15,5.0407e-24,5.6160e-10,
 3.1130e-14,1.1475e-13,5.8897e-14,1.0679e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-5.6180e-10, 9.3815e-18, 5.5317e-17, 2.2703e-15, 5.0407e-24, 5.6160e-10,
  3.1130e-14, 1.1475e-13, 5.8897e-14, 1.0679e-17]","[[ 0.0009, 0.0003,-0.0005,-0.0004, 0.0002,-0.0021, 0.0013,-0.0013, 0.0019,
  -0.0003]]"
34,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0116, 0.0084, 0.0023,-0.0008, 0.0017, 0.0217,-0.013 , 0.009 ,-0.0237,
   0.0059]]","[ 31.515 , -7.6492, -5.8811, -2.0595,-22.0242, 10.0398,  0.5106,  1.7662,
   1.1688, -7.4512]","[1.0000e+00,9.7988e-18,5.7422e-17,2.6228e-15,5.6003e-24,4.7145e-10,
 3.4271e-14,1.2029e-13,6.6191e-14,1.1945e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-4.7167e-10, 9.7988e-18, 5.7422e-17, 2.6228e-15, 5.6003e-24, 4.7145e-10,
  3.4271e-14, 1.2029e-13, 6.6191e-14, 1.1945e-17]","[[ 0.0009, 0.0002,-0.0007, 0.0003, 0.0002,-0.0034, 0.0016,-0.0012, 0.0025,
  -0.0004]]"
35,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0116, 0.0084, 0.0024,-0.0008, 0.0017, 0.0219,-0.0131, 0.0091,-0.0239,
   0.006 ]]","[ 31.4546, -7.6504, -5.8636, -2.0963,-21.9736, 10.0707,  0.4946,  1.7611,
   1.1238, -7.3857]","[1.0000e+00,1.0396e-17,6.2075e-17,2.6856e-15,6.2576e-24,5.1650e-10,
 3.5828e-14,1.2714e-13,6.7219e-14,1.3548e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-5.1674e-10, 1.0396e-17, 6.2075e-17, 2.6856e-15, 6.2576e-24, 5.1650e-10,
  3.5828e-14, 1.2714e-13, 6.7219e-14, 1.3548e-17]","[[ 9.2627e-04, 3.0947e-04,-4.8196e-04,-3.9650e-04, 9.5293e-05,-2.0214e-03,
   1.2520e-03,-1.2485e-03, 1.8402e-03,-2.7497e-04]]"
36,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0117, 0.0083, 0.0024,-0.0008, 0.0017, 0.0222,-0.0133, 0.0093,-0.0241,
   0.006 ]]","[ 31.4045, -7.6615, -5.874 , -2.0145,-21.9215,  9.8625,  0.531 ,  1.7605,
   1.1943, -7.3459]","[1.0000e+00,1.0811e-17,6.4591e-17,3.0642e-15,6.9313e-24,4.4103e-10,
 3.9067e-14,1.3360e-13,7.5839e-14,1.4823e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-4.4128e-10, 1.0811e-17, 6.4591e-17, 3.0642e-15, 6.9313e-24, 4.4103e-10,
  3.9067e-14, 1.3360e-13, 7.5839e-14, 1.4823e-17]","[[ 9.3939e-04, 2.1665e-04,-6.6366e-04, 2.8658e-04, 8.6563e-05,-3.2956e-03,
   1.4903e-03,-1.2008e-03, 2.5638e-03,-4.2332e-04]]"
37,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0118, 0.0083, 0.0025,-0.0008, 0.0017, 0.0224,-0.0134, 0.0094,-0.0243,
   0.006 ]]","[ 31.3512, -7.6635, -5.8548, -2.0454,-21.8728,  9.8922,  0.5133,  1.7604,
   1.148 , -7.2933]","[1.0000e+00,1.1380e-17,6.9440e-17,3.1334e-15,7.6754e-24,4.7914e-10,
 4.0482e-14,1.4089e-13,7.6365e-14,1.6478e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-4.7940e-10, 1.1380e-17, 6.9440e-17, 3.1334e-15, 7.6754e-24, 4.7914e-10,
  4.0482e-14, 1.4089e-13, 7.6365e-14, 1.6478e-17]","[[ 9.4426e-04, 2.9867e-04,-4.4229e-04,-3.5105e-04, 1.1691e-05,-1.9810e-03,
   1.2199e-03,-1.2072e-03, 1.7895e-03,-2.8243e-04]]"
38,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0119, 0.0083, 0.0025,-0.0008, 0.0017, 0.0228,-0.0136, 0.0095,-0.0246,
   0.0061]]","[ 31.3026, -7.6766, -5.8636, -1.9731,-21.8215,  9.6995,  0.543 ,  1.7637,
   1.2267, -7.2655]","[1.0000e+00,1.1790e-17,7.2264e-17,3.5360e-15,8.4817e-24,4.1484e-10,
 4.3779e-14,1.4839e-13,8.6734e-14,1.7786e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-4.1512e-10, 1.1790e-17, 7.2264e-17, 3.5360e-15, 8.4817e-24, 4.1484e-10,
  4.3779e-14, 1.4839e-13, 8.6734e-14, 1.7786e-17]","[[ 9.3965e-04, 1.9553e-04,-6.1935e-04, 2.4420e-04, 9.4500e-06,-3.1757e-03,
   1.4368e-03,-1.1670e-03, 2.5846e-03,-4.4814e-04]]"
39,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.012 , 0.0082, 0.0026,-0.0008, 0.0017, 0.023 ,-0.0137, 0.0096,-0.0247,
   0.0061]]","[ 31.2556, -7.6793, -5.8438, -1.9997,-21.7747,  9.7291,  0.5234,  1.7671,
   1.1773, -7.2197]","[1.0000e+00,1.2326e-17,7.7260e-17,3.6093e-15,9.3164e-24,4.4787e-10,
 4.4997e-14,1.5607e-13,8.6528e-14,1.9517e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-4.4816e-10, 1.2326e-17, 7.7260e-17, 3.6093e-15, 9.3164e-24, 4.4787e-10,
  4.4997e-14, 1.5607e-13, 8.6528e-14, 1.9517e-17]","[[ 9.5660e-04, 2.9047e-04,-3.9342e-04,-3.0854e-04,-6.9761e-05,-1.9308e-03,
   1.1912e-03,-1.1746e-03, 1.7217e-03,-2.8278e-04]]"
40,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0121, 0.0082, 0.0026,-0.0008, 0.0017, 0.0233,-0.0138, 0.0097,-0.025 ,
   0.0061]]","[ 31.209 , -7.6946, -5.8531, -1.9361,-21.7243,  9.5481,  0.5474,  1.7727,
   1.2659, -7.1997]","[1.0000e+00,1.2717e-17,8.0188e-17,4.0294e-15,1.0265e-23,3.9153e-10,
 4.8284e-14,1.6442e-13,9.9054e-14,2.0860e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.9184e-10, 1.2717e-17, 8.0188e-17, 4.0294e-15, 1.0265e-23, 3.9153e-10,
  4.8284e-14, 1.6442e-13, 9.9054e-14, 2.0860e-17]","[[ 9.3527e-04, 1.7311e-04,-5.7681e-04, 2.1113e-04,-6.2850e-05,-3.0757e-03,
   1.3872e-03,-1.1366e-03, 2.6131e-03,-4.6777e-04]]"
41,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0122, 0.0082, 0.0027,-0.0007, 0.0017, 0.0235,-0.0139, 0.0098,-0.0251,
   0.0062]]","[ 31.1679, -7.6976, -5.8334, -1.9595,-21.6795,  9.5792,  0.5264,  1.7779,
   1.2109, -7.157 ]","[1.0000e+00,1.3210e-17,8.5213e-17,4.1013e-15,1.1185e-23,4.2087e-10,
 4.9266e-14,1.7221e-13,9.7681e-14,2.2683e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-4.2119e-10, 1.3210e-17, 8.5213e-17, 4.1013e-15, 1.1185e-23, 4.2087e-10,
  4.9266e-14, 1.7221e-13, 9.7681e-14, 2.2683e-17]","[[ 0.001 , 0.0003,-0.0003,-0.0003,-0.0001,-0.0019, 0.0012,-0.0011, 0.0016,
  -0.0003]]"
42,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0123, 0.0082, 0.0027,-0.0008, 0.0017, 0.0238,-0.0141, 0.01  ,-0.0254,
   0.0062]]","[ 31.1242, -7.7152, -5.8453, -1.9037,-21.6301,  9.4064,  0.5459,  1.7841,
   1.3116, -7.1426]","[1.0000e+00,1.3561e-17,8.7978e-17,4.5309e-15,1.2278e-23,3.6990e-10,
 5.2486e-14,1.8104e-13,1.1287e-13,2.4041e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.7025e-10, 1.3561e-17, 8.7978e-17, 4.5309e-15, 1.2278e-23, 3.6990e-10,
  5.2486e-14, 1.8104e-13, 1.1287e-13, 2.4041e-17]","[[ 0.0009, 0.0001,-0.0005, 0.0002,-0.0001,-0.003 , 0.0013,-0.0011, 0.0027,
  -0.0005]]"
43,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0124, 0.0082, 0.0027,-0.0007, 0.0018, 0.0239,-0.0142, 0.0101,-0.0256,
   0.0062]]","[ 31.0889, -7.7181, -5.8261, -1.9249,-21.5874,  9.4415,  0.5246,  1.7897,
   1.2475, -7.1005]","[1.0000e+00,1.4006e-17,9.2899e-17,4.5947e-15,1.3273e-23,3.9684e-10,
 5.3221e-14,1.8858e-13,1.0966e-13,2.5974e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.9720e-10, 1.4006e-17, 9.2899e-17, 4.5947e-15, 1.3273e-23, 3.9684e-10,
  5.3221e-14, 1.8858e-13, 1.0966e-13, 2.5974e-17]","[[ 0.001 , 0.0003,-0.0003,-0.0002,-0.0002,-0.0018, 0.0011,-0.0011, 0.0015,
  -0.0002]]"
