Epoch,X,Y_Label,W,b,net,fnet,dw,dz,db
27,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0199, 0.0096, 0.0043, 0.0002, 0.0029, 0.0213,-0.0068, 0.0074,-0.0259,
   0.0068]]","[ 38.797 ,-11.7954, -4.8254,  0.1092,-13.452 ,  7.2266,  2.5724, -8.438 ,
  -5.4465, -4.1549]","[1.0000e+00,1.0666e-22,1.1351e-19,1.5780e-17,2.0349e-23,1.9461e-14,
 1.8531e-16,3.0629e-21,6.0999e-20,2.2194e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.9540e-14, 1.0666e-22, 1.1351e-19, 1.5780e-17, 2.0349e-23, 1.9461e-14,
  1.8531e-16, 3.0629e-21, 6.0999e-20, 2.2194e-19]","[[ 0.002 ,-0.0002,-0.0044, 0.001 , 0.0006,-0.0077, 0.003 ,-0.0006, 0.0094,
  -0.0032]]"
28,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0201, 0.0095, 0.0041, 0.0004, 0.003 , 0.0212,-0.0068, 0.0076,-0.0257,
   0.0067]]","[ 38.6557,-11.7261, -4.3686, -0.1366,-13.5268,  7.8285,  2.3106, -8.4229,
  -6.2303, -3.7907]","[1.0000e+00,1.3165e-22,2.0643e-19,1.4214e-17,2.1748e-23,4.0917e-14,
 1.6425e-16,3.5810e-21,3.2081e-20,3.6790e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-4.1078e-14, 1.3165e-22, 2.0643e-19, 1.4214e-17, 2.1748e-23, 4.0917e-14,
  1.6425e-16, 3.5810e-21, 3.2081e-20, 3.6790e-19]","[[ 0.0021, 0.0013, 0.0021,-0.0019,-0.0004, 0.0003,-0.0004,-0.0023,-0.0017,
   0.0008]]"
29,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0203, 0.0095, 0.0044, 0.0003, 0.0029, 0.0219,-0.007 , 0.0077,-0.0264,
   0.007 ]]","[ 38.5109,-11.823 , -4.8837,  0.1152,-13.4703,  7.0978,  2.6662, -8.1754,
  -5.4303, -4.0146]","[1.0000e+00,1.3812e-22,1.4254e-19,2.1132e-17,2.6598e-23,2.2775e-14,
 2.7091e-16,5.3015e-21,8.2524e-20,3.3994e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.3093e-14, 1.3812e-22, 1.4254e-19, 2.1132e-17, 2.6598e-23, 2.2775e-14,
  2.7091e-16, 5.3015e-21, 8.2524e-20, 3.3994e-19]","[[ 0.0019, 0.0001,-0.0032, 0.0009, 0.0005,-0.0065, 0.0024,-0.0007, 0.007 ,
  -0.0025]]"
30,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0205, 0.0094, 0.0043, 0.0005, 0.003 , 0.0219,-0.007 , 0.0079,-0.0264,
   0.0069]]","[ 38.3874,-11.7859, -4.5826, -0.1056,-13.5211,  7.5317,  2.4774, -8.1443,
  -5.8993, -3.7648]","[1.0000e+00,1.6218e-22,2.1796e-19,1.9174e-17,2.8605e-23,3.9768e-14,
 2.5379e-16,6.1881e-21,5.8419e-20,4.9379e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.9968e-14, 1.6218e-22, 2.1796e-19, 1.9174e-17, 2.8605e-23, 3.9768e-14,
  2.5379e-16, 6.1881e-21, 5.8419e-20, 4.9379e-19]","[[ 1.9613e-03, 1.0291e-03, 1.3385e-03,-1.7007e-03,-3.3529e-04,-5.3815e-04,
  -7.1931e-05,-2.0053e-03,-1.1989e-04, 4.4232e-04]]"
31,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0207, 0.0093, 0.0046, 0.0004, 0.0029, 0.0225,-0.0072, 0.0079,-0.027 ,
   0.0071]]","[ 38.268 ,-11.8554, -4.9557,  0.111 ,-13.4614,  6.9542,  2.7406, -7.9309,
  -5.3433, -3.9341]","[1.0000e+00,1.7049e-22,1.6912e-19,2.6831e-17,3.4214e-23,2.5154e-14,
 3.7210e-16,8.6312e-21,1.1478e-19,4.6978e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.5535e-14, 1.7049e-22, 1.6912e-19, 2.6831e-17, 3.4214e-23, 2.5154e-14,
  3.7210e-16, 8.6312e-21, 1.1478e-19, 4.6978e-19]","[[ 0.0018, 0.0002,-0.0024, 0.0007, 0.0004,-0.0058, 0.002 ,-0.0007, 0.0058,
  -0.002 ]]"
32,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0209, 0.0092, 0.0045, 0.0006, 0.003 , 0.0226,-0.0072, 0.0081,-0.027 ,
   0.0071]]","[ 38.1575,-11.8324, -4.7397, -0.0771,-13.4912,  7.2908,  2.5948, -7.8913,
  -5.6652, -3.7534]","[1.0000e+00,1.9483e-22,2.3442e-19,2.4828e-17,3.7091e-23,3.9335e-14,
 3.5920e-16,1.0029e-20,9.2909e-20,6.2855e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.9746e-14, 1.9483e-22, 2.3442e-19, 2.4828e-17, 3.7091e-23, 3.9335e-14,
  3.5920e-16, 1.0029e-20, 9.2909e-20, 6.2855e-19]","[[ 0.0018, 0.0009, 0.0009,-0.0015,-0.0003,-0.001 , 0.0001,-0.0018, 0.0006,
   0.0002]]"
33,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.021 , 0.0092, 0.0047, 0.0005, 0.0029, 0.0232,-0.0074, 0.0082,-0.0275,
   0.0073]]","[ 38.0538,-11.8901, -5.022 ,  0.1087,-13.4316,  6.8098,  2.7914, -7.7085,
  -5.2245, -3.8941]","[1.0000e+00,2.0400e-22,1.9608e-19,3.3165e-17,4.3671e-23,2.6972e-14,
 4.8500e-16,1.3357e-20,1.6014e-19,6.0575e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.7534e-14, 2.0400e-22, 1.9608e-19, 3.3165e-17, 4.3671e-23, 2.6972e-14,
  4.8500e-16, 1.3357e-20, 1.6014e-19, 6.0575e-19]","[[ 0.0017, 0.0003,-0.0019, 0.0006, 0.0003,-0.0053, 0.0017,-0.0008, 0.0052,
  -0.0017]]"
34,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0212, 0.0091, 0.0046, 0.0006, 0.003 , 0.0233,-0.0074, 0.0084,-0.0276,
   0.0073]]","[ 37.9532,-11.8726, -4.8558, -0.0517,-13.4484,  7.0885,  2.6751, -7.6657,
  -5.4792, -3.7506]","[1.0000e+00,2.2958e-22,2.5603e-19,3.1239e-17,4.7487e-23,3.9414e-14,
 4.7743e-16,1.5416e-20,1.3725e-19,7.7318e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.9968e-14, 2.2958e-22, 2.5603e-19, 3.1239e-17, 4.7487e-23, 3.9414e-14,
  4.7743e-16, 1.5416e-20, 1.3725e-19, 7.7318e-19]","[[ 0.0017, 0.0008, 0.0007,-0.0013,-0.0003,-0.0012, 0.0003,-0.0016, 0.0009,
   0.0002]]"
35,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0214, 0.0091, 0.0047, 0.0006, 0.0029, 0.0238,-0.0075, 0.0084,-0.0281,
   0.0074]]","[ 37.8584,-11.9258, -5.0774,  0.1089,-13.3879,  6.6708,  2.8231, -7.5073,
  -5.0917, -3.8781]","[1.0000e+00,2.3935e-22,2.2555e-19,4.0328e-17,5.5466e-23,2.8537e-14,
 6.0868e-16,1.9858e-20,2.2234e-19,7.4831e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.9088e-14, 2.3935e-22, 2.2555e-19, 4.0328e-17, 5.5466e-23, 2.8537e-14,
  6.0868e-16, 1.9858e-20, 2.2234e-19, 7.4831e-19]","[[ 0.0016, 0.0003,-0.0016, 0.0005, 0.0002,-0.005 , 0.0015,-0.0008, 0.0049,
  -0.0016]]"
36,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0215, 0.009 , 0.0047, 0.0007, 0.003 , 0.0239,-0.0076, 0.0086,-0.0282,
   0.0074]]","[ 3.7766e+01,-1.1909e+01,-4.9426e+00,-2.9676e-02,-1.3398e+01, 6.9142e+00,
  2.7299e+00,-7.4642e+00,-5.3202e+00,-3.7533e+00]","[1.0000e+00,2.6695e-22,2.8313e-19,3.8515e-17,6.0247e-23,3.9932e-14,
 6.0826e-16,2.2742e-20,1.9408e-19,9.2996e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-4.0634e-14, 2.6695e-22, 2.8313e-19, 3.8515e-17, 6.0247e-23, 3.9932e-14,
  6.0826e-16, 2.2742e-20, 1.9408e-19, 9.2996e-19]","[[ 0.0016, 0.0008, 0.0005,-0.0012,-0.0003,-0.0014, 0.0004,-0.0015, 0.0009,
   0.0002]]"
37,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0217, 0.009 , 0.0048, 0.0007, 0.0029, 0.0244,-0.0077, 0.0087,-0.0287,
   0.0076]]","[ 37.6759,-11.9618, -5.123 ,  0.1098,-13.3359,  6.5392,  2.8423, -7.3246,
  -4.9523, -3.8766]","[1.0000e+00,2.7711e-22,2.5863e-19,4.8445e-17,7.0128e-23,3.0028e-14,
 7.4466e-16,2.8611e-20,3.0678e-19,8.9947e-19]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.0864e-14, 2.7711e-22, 2.5863e-19, 4.8445e-17, 7.0128e-23, 3.0028e-14,
  7.4466e-16, 2.8611e-20, 3.0678e-19, 8.9947e-19]","[[ 0.0015, 0.0002,-0.0014, 0.0004, 0.0002,-0.0048, 0.0013,-0.0008, 0.0048,
  -0.0015]]"
38,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0218, 0.0089, 0.0048, 0.0008, 0.003 , 0.0245,-0.0077, 0.0088,-0.0288,
   0.0075]]","[ 3.7590e+01,-1.1943e+01,-5.0082e+00,-1.1453e-02,-1.3343e+01, 6.7615e+00,
  2.7683e+00,-7.2829e+00,-5.1790e+00,-3.7594e+00]","[1.0000e+00,3.0740e-22,3.1597e-19,4.6743e-17,7.5857e-23,4.0849e-14,
 7.5325e-16,3.2492e-20,2.6636e-19,1.1016e-18]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-4.1522e-14, 3.0740e-22, 3.1597e-19, 4.6743e-17, 7.5857e-23, 4.0849e-14,
  7.5325e-16, 3.2492e-20, 2.6636e-19, 1.1016e-18]","[[ 0.0016, 0.0008, 0.0005,-0.001 ,-0.0004,-0.0014, 0.0004,-0.0014, 0.0008,
   0.0002]]"
39,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.022 , 0.0089, 0.0049, 0.0007, 0.003 , 0.025 ,-0.0079, 0.0089,-0.0292,
   0.0077]]","[ 37.5036,-11.9981, -5.1616,  0.1101,-13.2791,  6.4147,  2.8538, -7.1575,
  -4.8086, -3.8843]","[1.0000e+00,3.1747e-22,2.9564e-19,5.7573e-17,8.8182e-23,3.1497e-14,
 8.9498e-16,4.0176e-20,4.2078e-19,1.0605e-18]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.2419e-14, 3.1747e-22, 2.9564e-19, 5.7573e-17, 8.8182e-23, 3.1497e-14,
  8.9498e-16, 4.0176e-20, 4.2078e-19, 1.0605e-18]","[[ 0.0014, 0.0002,-0.0012, 0.0003, 0.0002,-0.0046, 0.0011,-0.0008, 0.0048,
  -0.0015]]"
40,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0221, 0.0088, 0.0049, 0.0008, 0.003 , 0.0251,-0.0079, 0.009 ,-0.0293,
   0.0077]]","[ 3.7425e+01,-1.1976e+01,-5.0584e+00, 2.6282e-03,-1.3286e+01, 6.6267e+00,
  2.7959e+00,-7.1182e+00,-5.0520e+00,-3.7668e+00]","[1.0000e+00,3.5105e-22,3.5453e-19,5.5930e-17,9.4726e-23,4.2118e-14,
 9.1357e-16,4.5199e-20,3.5683e-19,1.2901e-18]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-4.3077e-14, 3.5105e-22, 3.5453e-19, 5.5930e-17, 9.4726e-23, 4.2118e-14,
  9.1357e-16, 4.5199e-20, 3.5683e-19, 1.2901e-18]","[[ 0.0015, 0.0008, 0.0004,-0.0009,-0.0004,-0.0014, 0.0005,-0.0014, 0.0006,
   0.0003]]"
41,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0223, 0.0088, 0.005 , 0.0008, 0.003 , 0.0256,-0.008 , 0.0091,-0.0298,
   0.0078]]","[ 37.3407,-12.0351, -5.1959,  0.1091,-13.2202,  6.2954,  2.8609, -7.0034,
  -4.6603, -3.8982]","[1.0000e+00,3.6008e-22,3.3620e-19,6.7692e-17,1.1008e-22,3.2902e-14,
 1.0607e-15,5.5158e-20,5.7437e-19,1.2308e-18]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.3973e-14, 3.6008e-22, 3.3620e-19, 6.7692e-17, 1.1008e-22, 3.2902e-14,
  1.0607e-15, 5.5158e-20, 5.7437e-19, 1.2308e-18]","[[ 0.0014, 0.0001,-0.0011, 0.0003, 0.0002,-0.0045, 0.001 ,-0.0008, 0.0049,
  -0.0015]]"
42,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0224, 0.0087, 0.0049, 0.0009, 0.003 , 0.0257,-0.0081, 0.0093,-0.0298,
   0.0078]]","[ 3.7270e+01,-1.2007e+01,-5.0970e+00, 1.2207e-02,-1.3229e+01, 6.5079e+00,
  2.8160e+00,-6.9677e+00,-4.9379e+00,-3.7737e+00]","[1.0000e+00,3.9759e-22,3.9849e-19,6.5966e-17,1.1709e-22,4.3689e-14,
 1.0889e-15,6.1375e-20,4.6721e-19,1.4966e-18]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-4.4853e-14, 3.9759e-22, 3.9849e-19, 6.5966e-17, 1.1709e-22, 4.3689e-14,
  1.0889e-15, 6.1375e-20, 4.6721e-19, 1.4966e-18]","[[ 0.0014, 0.0008, 0.0005,-0.0008,-0.0004,-0.0013, 0.0005,-0.0014, 0.0003,
   0.0004]]"
43,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0116,-0.0007,-0.0115,...,-0.0018, 0.0088,-0.0331],
 [-0.0028, 0.0014,-0.0028,..., 0.0039,-0.006 , 0.0015],
 [ 0.0002,-0.0022, 0.0013,..., 0.0054, 0.0072,-0.0108],
 ...,
 [ 0.0019, 0.0054, 0.0041,...,-0.0122, 0.003 , 0.0127],
 [ 0.0015,-0.0094, 0.0007,..., 0.0165,-0.0035, 0.0006],
 [-0.0116, 0.0021, 0.0108,..., 0.0084, 0.0015, 0.0082]]","[[-0.0225, 0.0087, 0.005 , 0.0008, 0.003 , 0.0262,-0.0082, 0.0093,-0.0303,
   0.0079]]","[ 37.1872,-12.0728, -5.2285,  0.1067,-13.161 ,  6.1791,  2.8651, -6.8608,
  -4.5051, -3.917 ]","[1.0000e+00,4.0423e-22,3.7938e-19,7.8732e-17,1.3616e-22,3.4147e-14,
 1.2419e-15,7.4164e-20,7.8207e-19,1.4081e-18]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.5305e-14, 4.0423e-22, 3.7938e-19, 7.8732e-17, 1.3616e-22, 3.4147e-14,
  1.2419e-15, 7.4164e-20, 7.8207e-19, 1.4081e-18]","[[ 1.3263e-03, 3.3712e-05,-1.0618e-03, 2.5536e-04, 1.7212e-04,-4.4667e-03,
   8.9612e-04,-7.8044e-04, 5.1878e-03,-1.5625e-03]]"
