Epoch,X,Y_Label,W,b,net,fnet,dw,dz,db
43,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0112, 0.0095, 0.0011, 0.0015, 0.0028, 0.0195,-0.011 , 0.01  ,-0.0278,
   0.0056]]","[ 24.2152, -9.037 , -2.4362,  1.648 ,-12.42  ,  5.2524, -0.8749, -0.0381,
  -1.4794, -5.6345]","[1.0000e+00,3.6204e-15,2.6632e-12,1.5818e-10,1.2290e-16,5.8147e-09,
 1.2691e-11,2.9303e-11,6.9338e-12,1.0875e-13]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-6.0246e-09, 3.6204e-15, 2.6632e-12, 1.5818e-10, 1.2290e-16, 5.8147e-09,
  1.2691e-11, 2.9303e-11, 6.9338e-12, 1.0875e-13]","[[ 0.0009, 0.0007, 0.0016,-0.0029,-0.0002, 0.0037,-0.0003,-0.0013,-0.0031,
   0.0008]]"
44,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0112, 0.0096, 0.0013, 0.0013, 0.0028, 0.0203,-0.0112, 0.01  ,-0.0286,
   0.0058]]","[ 2.4155e+01,-9.1079e+00,-2.7267e+00, 2.0624e+00,-1.2389e+01, 4.2034e+00,
 -6.2669e-01, 1.6454e-02,-6.0193e-01,-5.7892e+00]","[1.0000e+00,3.5822e-15,2.1156e-12,2.5428e-10,1.3460e-16,2.1634e-09,
 1.7277e-11,3.2869e-11,1.7710e-11,9.8954e-14]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.4878e-09, 3.5822e-15, 2.1156e-12, 2.5428e-10, 1.3460e-16, 2.1634e-09,
  1.7277e-11, 3.2869e-11, 1.7710e-11, 9.8954e-14]","[[ 0.0005,-0.0005,-0.002 , 0.0022, 0.0001,-0.0081, 0.0019,-0.0005, 0.008 ,
  -0.0018]]"
45,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0113, 0.0095, 0.0011, 0.0015, 0.0028, 0.0199,-0.0112, 0.0102,-0.0282,
   0.0057]]","[ 24.1724, -9.0398, -2.4962,  1.6246,-12.3886,  5.1787, -0.8027, -0.0294,
  -1.4275, -5.5959]","[1.0000e+00,3.7681e-15,2.6179e-12,1.6129e-10,1.3236e-16,5.6382e-09,
 1.4239e-11,3.0853e-11,7.6224e-12,1.1798e-13]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-5.8549e-09, 3.7681e-15, 2.6179e-12, 1.6129e-10, 1.3236e-16, 5.6382e-09,
  1.4239e-11, 3.0853e-11, 7.6224e-12, 1.1798e-13]","[[ 0.0009, 0.0008, 0.0016,-0.0025,-0.0002, 0.0037,-0.0001,-0.0013,-0.0038,
   0.001 ]]"
46,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0113, 0.0096, 0.0013, 0.0013, 0.0028, 0.0207,-0.0113, 0.0102,-0.0291,
   0.0059]]","[ 2.4120e+01,-9.1233e+00,-2.7790e+00, 1.9860e+00,-1.2352e+01, 4.1288e+00,
 -5.9056e-01, 1.8754e-02,-4.3521e-01,-5.7776e+00]","[1.0000e+00,3.6531e-15,2.0796e-12,2.4398e-10,1.4465e-16,2.0796e-09,
 1.8552e-11,3.4119e-11,2.1669e-11,1.0368e-13]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.4001e-09, 3.6531e-15, 2.0796e-12, 2.4398e-10, 1.4465e-16, 2.0796e-09,
  1.8552e-11, 3.4119e-11, 2.1669e-11, 1.0368e-13]","[[ 0.0005,-0.0006,-0.0019, 0.002 , 0.0002,-0.0082, 0.0017,-0.0005, 0.0089,
  -0.002 ]]"
47,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0114, 0.0095, 0.0011, 0.0015, 0.0028, 0.0203,-0.0113, 0.0103,-0.0286,
   0.0058]]","[ 2.4139e+01,-9.0406e+00,-2.5508e+00, 1.5994e+00,-1.2358e+01, 5.1232e+00,
 -7.3581e-01,-2.2580e-02,-1.3999e+00,-5.5584e+00]","[1.0000e+00,3.8922e-15,2.5626e-12,1.6258e-10,1.4105e-16,5.5137e-09,
 1.5737e-11,3.2112e-11,8.0999e-12,1.2661e-13]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-5.7349e-09, 3.8922e-15, 2.5626e-12, 1.6258e-10, 1.4105e-16, 5.5137e-09,
  1.5737e-11, 3.2112e-11, 8.0999e-12, 1.2661e-13]","[[ 8.4723e-04, 9.4481e-04, 1.6132e-03,-2.1887e-03,-2.6138e-04, 3.9551e-03,
  -5.3993e-05,-1.2580e-03,-4.8477e-03, 1.2493e-03]]"
48,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0115, 0.0095, 0.0013, 0.0014, 0.0028, 0.0212,-0.0115, 0.0104,-0.0296,
   0.006 ]]","[ 2.4093e+01,-9.1412e+00,-2.8410e+00, 1.9165e+00,-1.2315e+01, 4.0353e+00,
 -5.5158e-01, 2.1595e-02,-2.4460e-01,-5.7770e+00]","[1.0000e+00,3.6865e-15,2.0079e-12,2.3384e-10,1.5421e-16,1.9459e-09,
 1.9817e-11,3.5154e-11,2.6938e-11,1.0658e-13]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.2637e-09, 3.6865e-15, 2.0079e-12, 2.3384e-10, 1.5421e-16, 1.9459e-09,
  1.9817e-11, 3.5154e-11, 2.6938e-11, 1.0658e-13]","[[ 0.0005,-0.0008,-0.002 , 0.0017, 0.0002,-0.0085, 0.0015,-0.0005, 0.0101,
  -0.0023]]"
49,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0116, 0.0094, 0.0012, 0.0015, 0.0028, 0.0207,-0.0115, 0.0105,-0.029 ,
   0.0058]]","[ 2.4116e+01,-9.0379e+00,-2.6005e+00, 1.5719e+00,-1.2329e+01, 5.0878e+00,
 -6.7260e-01,-1.7839e-02,-1.4033e+00,-5.5194e+00]","[1.0000e+00,3.9938e-15,2.4953e-12,1.6187e-10,1.4867e-16,5.4466e-09,
 1.7155e-11,3.3018e-11,8.2611e-12,1.3473e-13]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-5.6695e-09, 3.9938e-15, 2.4953e-12, 1.6187e-10, 1.4867e-16, 5.4466e-09,
  1.7155e-11, 3.3018e-11, 8.2611e-12, 1.3473e-13]","[[ 8.3261e-04, 1.1201e-03, 1.7655e-03,-1.9319e-03,-3.2430e-04, 4.4406e-03,
   1.1007e-05,-1.2537e-03,-6.2767e-03, 1.6168e-03]]"
50,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0116, 0.0095, 0.0014, 0.0014, 0.0028, 0.0216,-0.0116, 0.0106,-0.0302,
   0.0061]]","[ 2.4074e+01,-9.1623e+00,-2.9138e+00, 1.8540e+00,-1.2278e+01, 3.9188e+00,
 -5.0958e-01, 2.4961e-02,-2.3214e-02,-5.7898e+00]","[1.0000e+00,3.6774e-15,1.9020e-12,2.2380e-10,1.6311e-16,1.7645e-09,
 2.1056e-11,3.5935e-11,3.4245e-11,1.0720e-13]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.0815e-09, 3.6774e-15, 1.9020e-12, 2.2380e-10, 1.6311e-16, 1.7645e-09,
  2.1056e-11, 3.5935e-11, 3.4245e-11, 1.0720e-13]","[[ 0.0005,-0.001 ,-0.0021, 0.0016, 0.0003,-0.0091, 0.0013,-0.0005, 0.0118,
  -0.0027]]"
51,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0117, 0.0094, 0.0012, 0.0016, 0.0028, 0.0211,-0.0116, 0.0107,-0.0294,
   0.0059]]","[ 2.4104e+01,-9.0300e+00,-2.6460e+00, 1.5410e+00,-1.2300e+01, 5.0742e+00,
 -6.1068e-01,-1.5665e-02,-1.4450e+00,-5.4763e+00]","[1.0000e+00,4.0745e-15,2.4133e-12,1.5885e-10,1.5487e-16,5.4381e-09,
 1.8474e-11,3.3493e-11,8.0204e-12,1.4238e-13]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-5.6595e-09, 4.0745e-15, 2.4133e-12, 1.5885e-10, 1.5487e-16, 5.4381e-09,
  1.8474e-11, 3.3493e-11, 8.0204e-12, 1.4238e-13]","[[ 8.2591e-04, 1.3708e-03, 2.0004e-03,-1.7363e-03,-4.0352e-04, 5.2030e-03,
   6.2919e-05,-1.2832e-03,-8.1680e-03, 2.1280e-03]]"
52,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0117, 0.0095, 0.0014, 0.0014, 0.0028, 0.0221,-0.0117, 0.0107,-0.0308,
   0.0062]]","[ 24.0652, -9.1875, -2.9965,  1.7985,-12.2388,  3.7754, -0.4643,  0.0287,
   0.235 , -5.8201]","[1.0000e+00,3.6188e-15,1.7671e-12,2.1365e-10,1.7115e-16,1.5426e-09,
 2.2233e-11,3.6399e-11,4.4740e-11,1.0495e-13]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.8615e-09, 3.6188e-15, 1.7671e-12, 2.1365e-10, 1.7115e-16, 1.5426e-09,
  2.2233e-11, 3.6399e-11, 4.4740e-11, 1.0495e-13]","[[ 0.0004,-0.0014,-0.0024, 0.0015, 0.0004,-0.0101, 0.0012,-0.0004, 0.0141,
  -0.0033]]"
53,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0118, 0.0094, 0.0012, 0.0016, 0.0029, 0.0215,-0.0117, 0.0109,-0.0297,
   0.0059]]","[ 2.4105e+01,-9.0145e+00,-2.6878e+00, 1.5053e+00,-1.2271e+01, 5.0848e+00,
 -5.4687e-01,-1.6994e-02,-1.5356e+00,-5.4269e+00]","[1.0000e+00,4.1346e-15,2.3125e-12,1.5316e-10,1.5928e-16,5.4914e-09,
 1.9673e-11,3.3419e-11,7.3190e-12,1.4946e-13]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-5.7075e-09, 4.1346e-15, 2.3125e-12, 1.5316e-10, 1.5928e-16, 5.4914e-09,
  1.9673e-11, 3.3419e-11, 7.3190e-12, 1.4946e-13]","[[ 0.0008, 0.0017, 0.0023,-0.0016,-0.0005, 0.0063, 0.0001,-0.0014,-0.0106,
   0.0028]]"
54,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0119, 0.0095, 0.0015, 0.0014, 0.0028, 0.0226,-0.0118, 0.0109,-0.0314,
   0.0063]]","[ 24.0677, -9.2188, -3.0879,  1.7504,-12.1969,  3.599 , -0.4145,  0.0324,
   0.5393, -5.8753]","[1.0000e+00,3.4981e-15,1.6087e-12,2.0309e-10,1.7802e-16,1.2899e-09,
 2.3308e-11,3.6442e-11,6.0499e-11,9.9059e-14]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.6149e-09, 3.4981e-15, 1.6087e-12, 2.0309e-10, 1.7802e-16, 1.2899e-09,
  2.3308e-11, 3.6442e-11, 6.0499e-11, 9.9059e-14]","[[ 0.0003,-0.0019,-0.0027, 0.0014, 0.0005,-0.0115, 0.001 ,-0.0003, 0.0173,
  -0.0041]]"
55,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0119, 0.0093, 0.0012, 0.0016, 0.0029, 0.0219,-0.0119, 0.011 ,-0.03  ,
   0.006 ]]","[ 2.4123e+01,-8.9872e+00,-2.7249e+00, 1.4650e+00,-1.2240e+01, 5.1309e+00,
 -4.7646e-01,-2.3515e-02,-1.7043e+00,-5.3675e+00]","[1.0000e+00,4.1711e-15,2.1875e-12,1.4440e-10,1.6127e-16,5.6451e-09,
 2.0721e-11,3.2593e-11,6.0699e-12,1.5570e-13]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-5.8513e-09, 4.1711e-15, 2.1875e-12, 1.4440e-10, 1.6127e-16, 5.6451e-09,
  2.0721e-11, 3.2593e-11, 6.0699e-12, 1.5570e-13]","[[ 0.0008, 0.0023, 0.0027,-0.0016,-0.0006, 0.0079, 0.0002,-0.0015,-0.0141,
   0.0039]]"
56,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.012 , 0.0096, 0.0015, 0.0015, 0.0028, 0.0232,-0.0119, 0.0111,-0.0323,
   0.0065]]","[ 24.0865, -9.2629, -3.1916,  1.7116,-12.1495,  3.3675, -0.3558,  0.0353,
   0.9277, -5.9733]","[1.0000e+00,3.2851e-15,1.4233e-12,1.9173e-10,1.8318e-16,1.0043e-09,
 2.4258e-11,3.5866e-11,8.7551e-11,8.8144e-14]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.3452e-09, 3.2851e-15, 1.4233e-12, 1.9173e-10, 1.8318e-16, 1.0043e-09,
  2.4258e-11, 3.5866e-11, 8.7551e-11, 8.8144e-14]","[[ 0.0002,-0.0027,-0.0033, 0.0013, 0.0006,-0.0136, 0.0008,-0.0002, 0.0223,
  -0.0055]]"
57,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.012 , 0.0093, 0.0012, 0.0016, 0.0029, 0.0221,-0.012 , 0.0112,-0.0302,
   0.0059]]","[ 24.1746, -8.9352, -2.7506,  1.4242,-12.2022,  5.2615, -0.3885, -0.0391,
  -2.0649, -5.2842]","[1.0000e+00,4.1748e-15,2.0256e-12,1.3171e-10,1.5913e-16,6.1115e-09,
 2.1499e-11,3.0488e-11,4.0211e-12,1.6078e-13]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-6.3014e-09, 4.1748e-15, 2.0256e-12, 1.3171e-10, 1.5913e-16, 6.1115e-09,
  2.1499e-11, 3.0488e-11, 4.0211e-12, 1.6078e-13]","[[ 0.0009, 0.0033, 0.0034,-0.0016,-0.0008, 0.0109, 0.0002,-0.0017,-0.0203,
   0.0057]]"
58,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.012 , 0.0097, 0.0016, 0.0015, 0.0028, 0.024 ,-0.012 , 0.0112,-0.0337,
   0.0068]]","[ 24.1356, -9.3479, -3.336 ,  1.6901,-12.0879,  2.9572, -0.2712,  0.0352,
   1.6058, -6.1854]","[1.0000e+00,2.8727e-15,1.1728e-12,1.7867e-10,1.8549e-16,6.3437e-10,
 2.5134e-11,3.4144e-11,1.6421e-10,6.7883e-14]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.0378e-09, 2.8727e-15, 1.1728e-12, 1.7867e-10, 1.8549e-16, 6.3437e-10,
  2.5134e-11, 3.4144e-11, 1.6421e-10, 6.7883e-14]","[[-1.5788e-04,-4.6254e-03,-4.4750e-03, 1.0632e-03, 7.1390e-04,-1.8729e-02,
   4.5889e-04,-3.8433e-05, 3.4349e-02,-8.5599e-03]]"
