Epoch,X,Y_Label,W,b,net,fnet,dw,dz,db
25,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0176, 0.0326,-0.0077,-0.0084, 0.0079, 0.0152,-0.0049, 0.0143,-0.0283,
  -0.0033]]","[ 5.3886e+00,-2.5821e+00,-6.0124e-01, 5.1259e-03,-2.1121e+00, 1.9730e+00,
 -9.6246e-03,-7.7649e-01,-1.9945e-01,-7.9824e-01]","[9.4942e-01,3.2795e-04,2.3773e-03,4.3595e-03,5.2472e-04,3.1194e-02,
 4.2956e-03,1.9952e-03,3.5529e-03,1.9523e-03]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-0.0506, 0.0003, 0.0024, 0.0044, 0.0005, 0.0312, 0.0043, 0.002 , 0.0036,
  0.002 ]","[[ 0.0026,-0.006 , 0.0015, 0.0023,-0.0023,-0.0062, 0.0006,-0.0041, 0.0098,
   0.0018]]"
26,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0178, 0.0332,-0.0078,-0.0086, 0.0082, 0.0159,-0.005 , 0.0147,-0.0292,
  -0.0035]]","[ 5.4647,-2.6288,-0.6076, 0.0106,-2.1553, 2.0052,-0.0132,-0.7804,-0.2024,
 -0.8052]","[9.5211e-01,2.9090e-04,2.1956e-03,4.0741e-03,4.6705e-04,2.9939e-02,
 3.9780e-03,1.8470e-03,3.2925e-03,1.8019e-03]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-0.0479, 0.0003, 0.0022, 0.0041, 0.0005, 0.0299, 0.004 , 0.0018, 0.0033,
  0.0018]","[[ 0.0026,-0.0058, 0.0014, 0.0022,-0.0022,-0.0062, 0.0005,-0.004 , 0.0097,
   0.0017]]"
27,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0181, 0.0338,-0.0079,-0.0088, 0.0084, 0.0165,-0.005 , 0.0151,-0.0302,
  -0.0037]]","[ 5.5379,-2.6741,-0.6134, 0.0161,-2.1974, 2.0358,-0.0166,-0.784 ,-0.2049,
 -0.8118]","[9.5457e-01,2.5905e-04,2.0339e-03,3.8170e-03,4.1728e-04,2.8767e-02,
 3.6941e-03,1.7149e-03,3.0602e-03,1.6680e-03]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-0.0454, 0.0003, 0.002 , 0.0038, 0.0004, 0.0288, 0.0037, 0.0017, 0.0031,
  0.0017]","[[ 0.0025,-0.0056, 0.0014, 0.0022,-0.0022,-0.0062, 0.0005,-0.004 , 0.0096,
   0.0017]]"
28,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0183, 0.0343,-0.0081,-0.009 , 0.0086, 0.0171,-0.0051, 0.0155,-0.0311,
  -0.0038]]","[ 5.6084,-2.7182,-0.6188, 0.0215,-2.2383, 2.0652,-0.0198,-0.7873,-0.2071,
 -0.818 ]","[9.5681e-01,2.3154e-04,1.8896e-03,3.5847e-03,3.7413e-04,2.7671e-02,
 3.4396e-03,1.5966e-03,2.8522e-03,1.5484e-03]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-0.0432, 0.0002, 0.0019, 0.0036, 0.0004, 0.0277, 0.0034, 0.0016, 0.0029,
  0.0015]","[[ 0.0024,-0.0055, 0.0013, 0.0022,-0.0021,-0.0062, 0.0005,-0.0039, 0.0095,
   0.0017]]"
29,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0186, 0.0348,-0.0082,-0.0092, 0.0088, 0.0177,-0.0051, 0.0159,-0.0321,
  -0.004 ]]","[ 5.6765,-2.761 ,-0.6238, 0.0268,-2.2782, 2.0933,-0.0229,-0.7903,-0.209 ,
 -0.8239]","[9.5887e-01,2.0768e-04,1.7602e-03,3.3740e-03,3.3657e-04,2.6643e-02,
 3.2105e-03,1.4903e-03,2.6653e-03,1.4410e-03]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-0.0411, 0.0002, 0.0018, 0.0034, 0.0003, 0.0266, 0.0032, 0.0015, 0.0027,
  0.0014]","[[ 0.0024,-0.0054, 0.0013, 0.0021,-0.0021,-0.0061, 0.0005,-0.0039, 0.0094,
   0.0017]]"
30,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0188, 0.0354,-0.0083,-0.0095, 0.009 , 0.0183,-0.0052, 0.0163,-0.033 ,
  -0.0042]]","[ 5.7422,-2.8027,-0.6285, 0.0321,-2.3171, 2.1202,-0.0257,-0.793 ,-0.2105,
 -0.8296]","[9.6077e-01,1.8688e-04,1.6438e-03,3.1823e-03,3.0373e-04,2.5678e-02,
 3.0036e-03,1.3944e-03,2.4968e-03,1.3444e-03]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-0.0392, 0.0002, 0.0016, 0.0032, 0.0003, 0.0257, 0.003 , 0.0014, 0.0025,
  0.0013]","[[ 0.0024,-0.0052, 0.0012, 0.0021,-0.002 ,-0.0061, 0.0005,-0.0038, 0.0093,
   0.0017]]"
31,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.019 , 0.0359,-0.0084,-0.0097, 0.0092, 0.0189,-0.0052, 0.0167,-0.0339,
  -0.0044]]","[ 5.8058,-2.8434,-0.6327, 0.0373,-2.355 , 2.146 ,-0.0284,-0.7955,-0.2117,
 -0.835 ]","[9.6251e-01,1.6869e-04,1.5388e-03,3.0074e-03,2.7492e-04,2.4772e-02,
 2.8161e-03,1.3076e-03,2.3443e-03,1.2570e-03]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-0.0375, 0.0002, 0.0015, 0.003 , 0.0003, 0.0248, 0.0028, 0.0013, 0.0023,
  0.0013]","[[ 0.0023,-0.0051, 0.0012, 0.0021,-0.002 ,-0.0061, 0.0004,-0.0038, 0.0093,
   0.0017]]"
32,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0193, 0.0364,-0.0086,-0.0099, 0.0094, 0.0195,-0.0052, 0.017 ,-0.0349,
  -0.0045]]","[ 5.8674,-2.883 ,-0.6367, 0.0425,-2.392 , 2.1708,-0.0309,-0.7978,-0.2127,
 -0.8401]","[9.6413e-01,1.5272e-04,1.4437e-03,2.8473e-03,2.4954e-04,2.3918e-02,
 2.6458e-03,1.2289e-03,2.2060e-03,1.1779e-03]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-0.0359, 0.0002, 0.0014, 0.0028, 0.0002, 0.0239, 0.0026, 0.0012, 0.0022,
  0.0012]","[[ 0.0023,-0.005 , 0.0012, 0.002 ,-0.0019,-0.0061, 0.0004,-0.0037, 0.0092,
   0.0017]]"
33,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0195, 0.0369,-0.0087,-0.0101, 0.0096, 0.0201,-0.0053, 0.0174,-0.0358,
  -0.0047]]","[ 5.927 ,-2.9217,-0.6403, 0.0476,-2.4281, 2.1946,-0.0333,-0.7998,-0.2134,
 -0.8451]","[9.6563e-01,1.3863e-04,1.3573e-03,2.7004e-03,2.2711e-04,2.3114e-02,
 2.4906e-03,1.1572e-03,2.0802e-03,1.1060e-03]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-0.0344, 0.0001, 0.0014, 0.0027, 0.0002, 0.0231, 0.0025, 0.0012, 0.0021,
  0.0011]","[[ 0.0022,-0.0049, 0.0011, 0.002 ,-0.0019,-0.006 , 0.0004,-0.0037, 0.0091,
   0.0016]]"
34,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0197, 0.0373,-0.0088,-0.0103, 0.0098, 0.0207,-0.0053, 0.0178,-0.0367,
  -0.0048]]","[ 5.9847,-2.9595,-0.6436, 0.0526,-2.4634, 2.2175,-0.0356,-0.8016,-0.2138,
 -0.8499]","[9.6702e-01,1.2618e-04,1.2787e-03,2.5654e-03,2.0723e-04,2.2354e-02,
 2.3488e-03,1.0918e-03,1.9654e-03,1.0404e-03]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-0.033 , 0.0001, 0.0013, 0.0026, 0.0002, 0.0224, 0.0023, 0.0011, 0.002 ,
  0.001 ]","[[ 0.0022,-0.0048, 0.0011, 0.002 ,-0.0018,-0.006 , 0.0004,-0.0037, 0.009 ,
   0.0016]]"
35,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0199, 0.0378,-0.0089,-0.0105, 0.0099, 0.0213,-0.0054, 0.0181,-0.0376,
  -0.005 ]]","[ 6.0408,-2.9965,-0.6467, 0.0576,-2.4979, 2.2396,-0.0377,-0.8033,-0.214 ,
 -0.8545]","[9.6832e-01,1.1513e-04,1.2069e-03,2.4409e-03,1.8954e-04,2.1637e-02,
 2.2189e-03,1.0319e-03,1.8604e-03,9.8045e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-0.0317, 0.0001, 0.0012, 0.0024, 0.0002, 0.0216, 0.0022, 0.001 , 0.0019,
  0.001 ]","[[ 0.0022,-0.0047, 0.001 , 0.002 ,-0.0018,-0.006 , 0.0004,-0.0036, 0.0089,
   0.0016]]"
36,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0201, 0.0383,-0.009 ,-0.0107, 0.0101, 0.0219,-0.0054, 0.0185,-0.0385,
  -0.0052]]","[ 6.0952,-3.0326,-0.6495, 0.0625,-2.5316, 2.2609,-0.0398,-0.8048,-0.214 ,
 -0.8589]","[9.6953e-01,1.0529e-04,1.1411e-03,2.3258e-03,1.7377e-04,2.0958e-02,
 2.0997e-03,9.7704e-04,1.7641e-03,9.2553e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-0.0305, 0.0001, 0.0011, 0.0023, 0.0002, 0.021 , 0.0021, 0.001 , 0.0018,
  0.0009]","[[ 0.0021,-0.0046, 0.001 , 0.0019,-0.0018,-0.006 , 0.0004,-0.0036, 0.0089,
   0.0016]]"
37,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0204, 0.0387,-0.0091,-0.0108, 0.0103, 0.0225,-0.0054, 0.0188,-0.0393,
  -0.0053]]","[ 6.1481,-3.068 ,-0.6521, 0.0673,-2.5646, 2.2815,-0.0417,-0.8061,-0.2137,
 -0.8633]","[9.7066e-01,9.6508e-05,1.0808e-03,2.2193e-03,1.5966e-04,2.0315e-02,
 1.9899e-03,9.2655e-04,1.6755e-03,8.7509e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.9338e-02, 9.6508e-05, 1.0808e-03, 2.2193e-03, 1.5966e-04, 2.0315e-02,
  1.9899e-03, 9.2655e-04, 1.6755e-03, 8.7509e-04]","[[ 0.0021,-0.0045, 0.001 , 0.0019,-0.0017,-0.006 , 0.0004,-0.0036, 0.0088,
   0.0016]]"
38,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0206, 0.0392,-0.0092,-0.011 , 0.0105, 0.0231,-0.0055, 0.0192,-0.0402,
  -0.0055]]","[ 6.1996,-3.1026,-0.6545, 0.0721,-2.5968, 2.3014,-0.0436,-0.8073,-0.2133,
 -0.8675]","[9.7172e-01,8.8648e-05,1.0253e-03,2.1204e-03,1.4700e-04,1.9705e-02,
 1.8887e-03,8.8003e-04,1.5940e-03,8.2866e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.8278e-02, 8.8648e-05, 1.0253e-03, 2.1204e-03, 1.4700e-04, 1.9705e-02,
  1.8887e-03, 8.8003e-04, 1.5940e-03, 8.2866e-04]","[[ 0.0021,-0.0044, 0.001 , 0.0019,-0.0017,-0.0059, 0.0004,-0.0035, 0.0087,
   0.0016]]"
39,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0208, 0.0396,-0.0093,-0.0112, 0.0106, 0.0237,-0.0055, 0.0195,-0.0411,
  -0.0056]]","[ 6.2496,-3.1365,-0.6567, 0.0768,-2.6284, 2.3205,-0.0454,-0.8084,-0.2126,
 -0.8715]","[9.7272e-01,8.1594e-05,9.7419e-04,2.0286e-03,1.3562e-04,1.9126e-02,
 1.7952e-03,8.3706e-04,1.5187e-03,7.8581e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.7283e-02, 8.1594e-05, 9.7419e-04, 2.0286e-03, 1.3562e-04, 1.9126e-02,
  1.7952e-03, 8.3706e-04, 1.5187e-03, 7.8581e-04]","[[ 0.002 ,-0.0043, 0.0009, 0.0019,-0.0017,-0.0059, 0.0003,-0.0035, 0.0087,
   0.0016]]"
